运行消息:[2016-04-13 20:48:58:426] CameraTime:[2016-04-13 20:48:36 980] [seq:  2]:  87.5  56.2    0 120 get=(  4000 10.0 ) set=(  2000  0.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:50:332] CameraTime:[2016-04-13 20:53:29 330] [seq:736]:  29.8  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:50:733] CameraTime:[2016-04-13 20:53:29 730] [seq:737]:  30.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:51:275] CameraTime:[2016-04-13 20:53:30 131] [seq:738]:  30.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:51:535] CameraTime:[2016-04-13 20:53:30 531] [seq:739]:  29.0  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:51:938] CameraTime:[2016-04-13 20:53:30 932] [seq:740]:  28.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:52:479] CameraTime:[2016-04-13 20:53:31 332] [seq:741]:  27.8  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:52:740] CameraTime:[2016-04-13 20:53:31 733] [seq:742]:  27.4  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:53:141] CameraTime:[2016-04-13 20:53:32 133] [seq:743]:  27.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:53:731] CameraTime:[2016-04-13 20:53:32 534] [seq:744]:  27.2  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:53:938] CameraTime:[2016-04-13 20:53:32 935] [seq:745]:  27.1  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:54:544] CameraTime:[2016-04-13 20:53:33 335] [seq:746]:  27.1  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:54:744] CameraTime:[2016-04-13 20:53:33 738] [seq:747]:  27.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:55:204] CameraTime:[2016-04-13 20:53:34 146] [seq:748]:  27.4  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:55:753] CameraTime:[2016-04-13 20:53:34 551] [seq:749]:  27.4  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:56:151] CameraTime:[2016-04-13 20:53:34 952] [seq:750]:  27.6  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:56:483] CameraTime:[2016-04-13 20:53:35 353] [seq:751]:  27.9  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:56:960] CameraTime:[2016-04-13 20:53:35 753] [seq:752]:  28.2  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:57:170] CameraTime:[2016-04-13 20:53:36 154] [seq:753]:  28.3  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:57:561] CameraTime:[2016-04-13 20:53:36 556] [seq:754]:  28.5  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:58:160] CameraTime:[2016-04-13 20:53:36 956] [seq:755]:  28.5  80.2   12  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:58:526] CameraTime:[2016-04-13 20:53:37 357] [seq:756]:  28.8  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:58:846] CameraTime:[2016-04-13 20:53:37 757] [seq:757]:  28.7  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:59:267] CameraTime:[2016-04-13 20:53:38 158] [seq:758]:  29.0  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:53:59:688] CameraTime:[2016-04-13 20:53:38 560] [seq:759]:  29.1  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:00:110] CameraTime:[2016-04-13 20:53:38 961] [seq:760]:  29.2  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:00:572] CameraTime:[2016-04-13 20:53:39 362] [seq:761]:  29.4  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:00:782] CameraTime:[2016-04-13 20:53:39 763] [seq:762]:  29.7  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:01:202] CameraTime:[2016-04-13 20:53:40 163] [seq:763]:  30.1  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:01:564] CameraTime:[2016-04-13 20:53:40 564] [seq:764]:  30.4  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:02:170] CameraTime:[2016-04-13 20:53:40 965] [seq:765]:  30.8  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:02:379] CameraTime:[2016-04-13 20:53:41 365] [seq:766]:  31.2  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:02:800] CameraTime:[2016-04-13 20:53:41 765] [seq:767]:  31.5  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:03:248] CameraTime:[2016-04-13 20:53:42 166] [seq:768]:  31.7  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:03:768] CameraTime:[2016-04-13 20:53:42 566] [seq:769]:  32.1  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:03:989] CameraTime:[2016-04-13 20:53:42 967] [seq:770]:  32.5  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:04:488] CameraTime:[2016-04-13 20:53:43 367] [seq:771]:  33.3  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:04:970] CameraTime:[2016-04-13 20:53:43 768] [seq:772]:  33.6  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:05:180] CameraTime:[2016-04-13 20:53:44 169] [seq:773]:  34.1  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:05:611] CameraTime:[2016-04-13 20:53:44 569] [seq:774]:  34.0  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:06:173] CameraTime:[2016-04-13 20:53:44 970] [seq:775]:  33.3  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:06:568] CameraTime:[2016-04-13 20:53:45 370] [seq:776]:  32.5  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:06:798] CameraTime:[2016-04-13 20:53:45 771] [seq:777]:  31.2  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:07:369] CameraTime:[2016-04-13 20:53:46 171] [seq:778]:  30.6  82.4   13  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:07:690] CameraTime:[2016-04-13 20:53:46 572] [seq:779]:  30.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:07:973] CameraTime:[2016-04-13 20:53:46 972] [seq:780]:  30.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:08:570] CameraTime:[2016-04-13 20:53:47 373] [seq:781]:  30.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:08:861] CameraTime:[2016-04-13 20:53:47 774] [seq:782]:  30.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:09:292] CameraTime:[2016-04-13 20:53:48 174] [seq:783]:  30.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:09:692] CameraTime:[2016-04-13 20:53:48 575] [seq:784]:  30.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:10:155] CameraTime:[2016-04-13 20:53:48 977] [seq:785]:  30.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:10:403] CameraTime:[2016-04-13 20:53:49 378] [seq:786]:  29.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:10:804] CameraTime:[2016-04-13 20:53:49 780] [seq:787]:  29.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:11:365] CameraTime:[2016-04-13 20:53:50 190] [seq:788]:  28.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:11:606] CameraTime:[2016-04-13 20:53:50 591] [seq:789]:  28.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:12:188] CameraTime:[2016-04-13 20:53:50 992] [seq:790]:  29.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:12:599] CameraTime:[2016-04-13 20:53:51 393] [seq:791]:  29.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:12:910] CameraTime:[2016-04-13 20:53:51 794] [seq:792]:  29.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:13:253] CameraTime:[2016-04-13 20:53:52 195] [seq:793]:  29.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:13:789] CameraTime:[2016-04-13 20:53:52 595] [seq:794]:  30.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:14:189] CameraTime:[2016-04-13 20:53:52 996] [seq:795]:  30.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:14:401] CameraTime:[2016-04-13 20:53:53 396] [seq:796]:  29.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:14:804] CameraTime:[2016-04-13 20:53:53 797] [seq:797]:  29.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:15:400] CameraTime:[2016-04-13 20:53:54 198] [seq:798]:  28.9  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:15:610] CameraTime:[2016-04-13 20:53:54 599] [seq:799]:  29.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:16:201] CameraTime:[2016-04-13 20:53:54 999] [seq:800]:  28.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:16:601] CameraTime:[2016-04-13 20:53:55 400] [seq:801]:  28.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:16:803] CameraTime:[2016-04-13 20:53:55 800] [seq:802]:  27.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:17:203] CameraTime:[2016-04-13 20:53:56 201] [seq:803]:  26.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:17:801] CameraTime:[2016-04-13 20:53:56 601] [seq:804]:  26.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:18:006] CameraTime:[2016-04-13 20:53:57 002] [seq:805]:  25.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:18:597] CameraTime:[2016-04-13 20:53:57 402] [seq:806]:  25.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:18:999] CameraTime:[2016-04-13 20:53:57 803] [seq:807]:  25.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:19:241] CameraTime:[2016-04-13 20:53:58 203] [seq:808]:  25.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:19:673] CameraTime:[2016-04-13 20:53:58 604] [seq:809]:  25.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:20:203] CameraTime:[2016-04-13 20:53:59 005] [seq:810]:  25.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:20:565] CameraTime:[2016-04-13 20:53:59 405] [seq:811]:  25.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:20:966] CameraTime:[2016-04-13 20:53:59 806] [seq:812]:  25.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:21:406] CameraTime:[2016-04-13 20:54:00 206] [seq:813]:  25.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:21:810] CameraTime:[2016-04-13 20:54:00 607] [seq:814]:  25.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:22:013] CameraTime:[2016-04-13 20:54:01 007] [seq:815]:  24.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:22:609] CameraTime:[2016-04-13 20:54:01 408] [seq:816]:  24.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:23:010] CameraTime:[2016-04-13 20:54:01 808] [seq:817]:  23.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:23:256] CameraTime:[2016-04-13 20:54:02 209] [seq:818]:  23.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:23:812] CameraTime:[2016-04-13 20:54:02 609] [seq:819]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:24:212] CameraTime:[2016-04-13 20:54:03 010] [seq:820]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:24:442] CameraTime:[2016-04-13 20:54:03 410] [seq:821]:  23.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:24:901] CameraTime:[2016-04-13 20:54:03 811] [seq:822]:  23.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:25:411] CameraTime:[2016-04-13 20:54:04 212] [seq:823]:  23.9  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:25:662] CameraTime:[2016-04-13 20:54:04 613] [seq:824]:  23.9  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:26:210] CameraTime:[2016-04-13 20:54:05 013] [seq:825]:  23.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:26:611] CameraTime:[2016-04-13 20:54:05 414] [seq:826]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:27:002] CameraTime:[2016-04-13 20:54:05 815] [seq:827]:  23.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:27:398] CameraTime:[2016-04-13 20:54:06 216] [seq:828]:  23.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:27:823] CameraTime:[2016-04-13 20:54:06 618] [seq:829]:  23.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:28:235] CameraTime:[2016-04-13 20:54:07 025] [seq:830]:  23.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:28:486] CameraTime:[2016-04-13 20:54:07 429] [seq:831]:  23.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:29:035] CameraTime:[2016-04-13 20:54:07 831] [seq:832]:  23.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:29:434] CameraTime:[2016-04-13 20:54:08 232] [seq:833]:  23.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:29:806] CameraTime:[2016-04-13 20:54:08 633] [seq:834]:  23.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:30:230] CameraTime:[2016-04-13 20:54:09 034] [seq:835]:  23.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:30:634] CameraTime:[2016-04-13 20:54:09 434] [seq:836]:  23.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:30:841] CameraTime:[2016-04-13 20:54:09 835] [seq:837]:  23.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:31:441] CameraTime:[2016-04-13 20:54:10 235] [seq:838]:  23.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:31:641] CameraTime:[2016-04-13 20:54:10 636] [seq:839]:  23.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:32:163] CameraTime:[2016-04-13 20:54:11 036] [seq:840]:  23.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:32:448] CameraTime:[2016-04-13 20:54:11 437] [seq:841]:  23.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:32:844] CameraTime:[2016-04-13 20:54:11 837] [seq:842]:  23.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:33:264] CameraTime:[2016-04-13 20:54:12 238] [seq:843]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:33:724] CameraTime:[2016-04-13 20:54:12 638] [seq:844]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:34:091] CameraTime:[2016-04-13 20:54:13 039] [seq:845]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:34:453] CameraTime:[2016-04-13 20:54:13 439] [seq:846]:  23.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:35:035] CameraTime:[2016-04-13 20:54:13 841] [seq:847]:  23.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:35:446] CameraTime:[2016-04-13 20:54:14 241] [seq:848]:  23.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:35:839] CameraTime:[2016-04-13 20:54:14 642] [seq:849]:  24.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:36:217] CameraTime:[2016-04-13 20:54:15 042] [seq:850]:  24.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:36:621] CameraTime:[2016-04-13 20:54:15 443] [seq:851]:  24.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:37:040] CameraTime:[2016-04-13 20:54:15 843] [seq:852]:  24.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:37:451] CameraTime:[2016-04-13 20:54:16 244] [seq:853]:  24.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:37:721] CameraTime:[2016-04-13 20:54:16 644] [seq:854]:  24.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:38:250] CameraTime:[2016-04-13 20:54:17 045] [seq:855]:  24.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:38:650] CameraTime:[2016-04-13 20:54:17 446] [seq:856]:  24.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:38:864] CameraTime:[2016-04-13 20:54:17 846] [seq:857]:  24.5  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:39:450] CameraTime:[2016-04-13 20:54:18 247] [seq:858]:  24.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:39:650] CameraTime:[2016-04-13 20:54:18 647] [seq:859]:  24.8  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:40:091] CameraTime:[2016-04-13 20:54:19 048] [seq:860]:  24.7  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:40:483] CameraTime:[2016-04-13 20:54:19 448] [seq:861]:  24.6  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:41:053] CameraTime:[2016-04-13 20:54:19 849] [seq:862]:  24.4  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:41:453] CameraTime:[2016-04-13 20:54:20 249] [seq:863]:  24.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:41:684] CameraTime:[2016-04-13 20:54:20 650] [seq:864]:  24.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:42:255] CameraTime:[2016-04-13 20:54:21 051] [seq:865]:  24.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:42:655] CameraTime:[2016-04-13 20:54:21 451] [seq:866]:  24.1  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:43:016] CameraTime:[2016-04-13 20:54:21 852] [seq:867]:  24.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:43:268] CameraTime:[2016-04-13 20:54:22 252] [seq:868]:  24.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:43:851] CameraTime:[2016-04-13 20:54:22 653] [seq:869]:  24.0  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:44:091] CameraTime:[2016-04-13 20:54:23 054] [seq:870]:  24.2  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
运行消息:[2016-04-13 20:54:44:493] CameraTime:[2016-04-13 20:54:23 454] [seq:871]:  24.3  83.9   14  50 get=(  2500  8.0 ) set=(  2500  8.0 ) trig=(     0  0.0 )
